MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude
"CB4.2C",444656,"BAY699","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/27/2017,11:11:00,27.5,7.50,14.50,15,"M ","ISM","M1","DO",,0.62000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444656,"BAY699","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/27/2017,11:11:00,27.5,7.50,14.50,17,"M ","ISM","M1","DO",,0.52000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444656,"BAY699","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/27/2017,11:11:00,27.5,7.50,14.50,19,"M ","ISM","M1","DO",,0.43000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444656,"BAY699","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/27/2017,11:11:00,27.5,7.50,14.50,21,"M ","ISM","M1","DO",,0.37000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444656,"BAY699","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/27/2017,11:11:00,27.5,7.50,14.50,23,"M ","ISM","M1","DO",,0.39000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444656,"BAY699","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/27/2017,11:11:00,27.5,7.50,14.50,0.5,"S ","ISM","M1","DO",,8.20000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444656,"BAY699","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/27/2017,11:11:00,27.5,7.50,14.50,25,"M ","ISM","M1","DO",,0.41000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444699,"BAY700","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/11/2017,11:18:00,27.5,9.50,10.50,8,"AP","ISM","M1","DO",,6.40000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444699,"BAY700","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/11/2017,11:18:00,27.5,9.50,10.50,26,"B ","ISM","M1","DO",,0.41000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444699,"BAY700","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/11/2017,11:18:00,27.5,9.50,10.50,12,"BP","ISM","M1","DO",,0.31000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444699,"BAY700","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/11/2017,11:18:00,27.5,9.50,10.50,1,"M ","ISM","M1","DO",,9.40000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444699,"BAY700","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/11/2017,11:18:00,27.5,9.50,10.50,2,"M ","ISM","M1","DO",,9.30000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444699,"BAY700","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/11/2017,11:18:00,27.5,9.50,10.50,3,"M ","ISM","M1","DO",,8.60000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444699,"BAY700","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/11/2017,11:18:00,27.5,9.50,10.50,5,"M ","ISM","M1","DO",,8.20000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444699,"BAY700","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/11/2017,11:18:00,27.5,9.50,10.50,7,"M ","ISM","M1","DO",,7.40000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444699,"BAY700","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/11/2017,11:18:00,27.5,9.50,10.50,9,"M ","ISM","M1","DO",,4.70000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444699,"BAY700","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/11/2017,11:18:00,27.5,9.50,10.50,10,"M ","ISM","M1","DO",,2.90000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444699,"BAY700","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/11/2017,11:18:00,27.5,9.50,10.50,11,"M ","ISM","M1","DO",,0.48000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444699,"BAY700","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/11/2017,11:18:00,27.5,9.50,10.50,13,"M ","ISM","M1","DO",,0.32000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444699,"BAY700","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/11/2017,11:18:00,27.5,9.50,10.50,14,"M ","ISM","M1","DO",,0.32000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444699,"BAY700","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/11/2017,11:18:00,27.5,9.50,10.50,15,"M ","ISM","M1","DO",,0.32000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444699,"BAY700","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/11/2017,11:18:00,27.5,9.50,10.50,17,"M ","ISM","M1","DO",,0.32000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444699,"BAY700","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/11/2017,11:18:00,27.5,9.50,10.50,19,"M ","ISM","M1","DO",,0.34000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444699,"BAY700","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/11/2017,11:18:00,27.5,9.50,10.50,21,"M ","ISM","M1","DO",,0.35000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444699,"BAY700","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/11/2017,11:18:00,27.5,9.50,10.50,23,"M ","ISM","M1","DO",,0.36000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444699,"BAY700","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/11/2017,11:18:00,27.5,9.50,10.50,25,"M ","ISM","M1","DO",,0.38000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444699,"BAY700","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/11/2017,11:18:00,27.5,9.50,10.50,0.5,"S ","ISM","M1","DO",,9.50000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444700,"BAY701","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/26/2017,09:55:00,27.5,,,0.5,"M ","ISM","M1","DO",,7.00000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444700,"BAY701","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/26/2017,09:55:00,27.5,,,1,"M ","ISM","M1","DO",,7.00000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444700,"BAY701","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/26/2017,09:55:00,27.5,,,2,"M ","ISM","M1","DO",,6.90000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444700,"BAY701","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/26/2017,09:55:00,27.5,,,3,"M ","ISM","M1","DO",,6.70000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444700,"BAY701","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/26/2017,09:55:00,27.5,,,5,"M ","ISM","M1","DO",,6.50000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444700,"BAY701","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/26/2017,09:55:00,27.5,,,7,"M ","ISM","M1","DO",,5.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444700,"BAY701","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/26/2017,09:55:00,27.5,,,9,"M ","ISM","M1","DO",,5.10000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444700,"BAY701","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/26/2017,09:55:00,27.5,,,11,"M ","ISM","M1","DO",,0.50000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444700,"BAY701","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/26/2017,09:55:00,27.5,,,13,"M ","ISM","M1","DO",,0.30000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444700,"BAY701","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/26/2017,09:55:00,27.5,,,15,"M ","ISM","M1","DO",,0.30000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444700,"BAY701","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/26/2017,09:55:00,27.5,,,17,"M ","ISM","M1","DO",,0.30000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444700,"BAY701","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/26/2017,09:55:00,27.5,,,19,"M ","ISM","M1","DO",,0.40000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444700,"BAY701","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/26/2017,09:55:00,27.5,,,21,"M ","ISM","M1","DO",,0.40000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444700,"BAY701","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/26/2017,09:55:00,27.5,,,23,"M ","ISM","M1","DO",,0.40000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444700,"BAY701","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/26/2017,09:55:00,27.5,,,25,"M ","ISM","M1","DO",,0.50000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444700,"BAY701","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/26/2017,09:55:00,27.5,,,26,"M ","ISM","M1","DO",,0.60000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,8,"AP","ISM","M1","DO",,6.20000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,26,"B ","ISM","M1","DO",,0.77000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,16,"BP","ISM","M1","DO",,0.49000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,1,"M ","ISM","M1","DO",,7.70000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,2,"M ","ISM","M1","DO",,7.70000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,3,"M ","ISM","M1","DO",,7.30000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,5,"M ","ISM","M1","DO",,6.40000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,6,"M ","ISM","M1","DO",,6.30000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,7,"M ","ISM","M1","DO",,6.20000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,9,"M ","ISM","M1","DO",,6.10000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,10,"M ","ISM","M1","DO",,4.40000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,11,"M ","ISM","M1","DO",,1.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,12,"M ","ISM","M1","DO",,0.81000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,13,"M ","ISM","M1","DO",,0.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,14,"M ","ISM","M1","DO",,0.81000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,15,"M ","ISM","M1","DO",,0.52000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,17,"M ","ISM","M1","DO",,0.52000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,18,"M ","ISM","M1","DO",,0.54000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,19,"M ","ISM","M1","DO",,0.65000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,21,"M ","ISM","M1","DO",,0.70000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,23,"M ","ISM","M1","DO",,0.74000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,25,"M ","ISM","M1","DO",,0.75000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444815,"BAY702","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/9/2017,11:55:00,27.5,9.50,14.50,0.5,"S ","ISM","M1","DO",,7.70000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,6,"AP","ISM","M1","DO",,6.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,26,"B ","ISM","M1","DO",,0.60000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,15,"BP","ISM","M1","DO",,1.00000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,1,"M ","ISM","M1","DO",,8.50000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,2,"M ","ISM","M1","DO",,7.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,3,"M ","ISM","M1","DO",,7.40000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,4,"M ","ISM","M1","DO",,7.30000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,5,"M ","ISM","M1","DO",,7.10000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,7,"M ","ISM","M1","DO",,5.60000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,8,"M ","ISM","M1","DO",,4.50000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,9,"M ","ISM","M1","DO",,4.00000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,10,"M ","ISM","M1","DO",,3.40000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,11,"M ","ISM","M1","DO",,3.10000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,12,"M ","ISM","M1","DO",,2.40000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,13,"M ","ISM","M1","DO",,1.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,14,"M ","ISM","M1","DO",,1.20000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,17,"M ","ISM","M1","DO",,0.60000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,19,"M ","ISM","M1","DO",,0.60000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,21,"M ","ISM","M1","DO",,0.50000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,23,"M ","ISM","M1","DO",,0.50000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,0.5,"S ","ISM","M1","DO",,8.70000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444816,"BAY703","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/31/2017,11:22:00,27.5,7.50,13.50,25,"M ","ISM","M1","DO",,0.50000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444754,"BAY705","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",9/26/2017,11:30:00,27.5,9.50,11.50,8,"AP","ISM","M1","DO",,6.40000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444754,"BAY705","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",9/26/2017,11:30:00,27.5,9.50,11.50,26,"B ","ISM","M1","DO",,3.90000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444754,"BAY705","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",9/26/2017,11:30:00,27.5,9.50,11.50,13,"BP","ISM","M1","DO",,3.70000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444754,"BAY705","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",9/26/2017,11:30:00,27.5,9.50,11.50,1,"M ","ISM","M1","DO",,8.20000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444754,"BAY705","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",9/26/2017,11:30:00,27.5,9.50,11.50,2,"M ","ISM","M1","DO",,8.10000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444754,"BAY705","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",9/26/2017,11:30:00,27.5,9.50,11.50,3,"M ","ISM","M1","DO",,7.90000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444754,"BAY705","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",9/26/2017,11:30:00,27.5,9.50,11.50,5,"M ","ISM","M1","DO",,7.60000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444754,"BAY705","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",9/26/2017,11:30:00,27.5,9.50,11.50,6,"M ","ISM","M1","DO",,7.20000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444754,"BAY705","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",9/26/2017,11:30:00,27.5,9.50,11.50,7,"M ","ISM","M1","DO",,7.00000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444754,"BAY705","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",9/26/2017,11:30:00,27.5,9.50,11.50,9,"M ","ISM","M1","DO",,4.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444754,"BAY705","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",9/26/2017,11:30:00,27.5,9.50,11.50,10,"M ","ISM","M1","DO",,3.30000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444754,"BAY705","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",9/26/2017,11:30:00,27.5,9.50,11.50,11,"M ","ISM","M1","DO",,2.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444754,"BAY705","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",9/26/2017,11:30:00,27.5,9.50,11.50,12,"M ","ISM","M1","DO",,3.70000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444754,"BAY705","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",9/26/2017,11:30:00,27.5,9.50,11.50,14,"M ","ISM","M1","DO",,3.70000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444754,"BAY705","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",9/26/2017,11:30:00,27.5,9.50,11.50,15,"M ","ISM","M1","DO",,3.70000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444754,"BAY705","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",9/26/2017,11:30:00,27.5,9.50,11.50,17,"M ","ISM","M1","DO",,3.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444754,"BAY705","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",9/26/2017,11:30:00,27.5,9.50,11.50,19,"M ","ISM","M1","DO",,3.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444754,"BAY705","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",9/26/2017,11:30:00,27.5,9.50,11.50,21,"M ","ISM","M1","DO",,3.90000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444754,"BAY705","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",9/26/2017,11:30:00,27.5,9.50,11.50,23,"M ","ISM","M1","DO",,3.90000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444754,"BAY705","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",9/26/2017,11:30:00,27.5,9.50,11.50,0.5,"S ","ISM","M1","DO",,8.20000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444754,"BAY705","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",9/26/2017,11:30:00,27.5,9.50,11.50,25,"M ","ISM","M1","DO",,3.90000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444732,"BAY707","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",10/31/2017,11:40:00,27.6,,,9,"AP","ISM","M1","DO",,7.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444732,"BAY707","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",10/31/2017,11:40:00,27.6,,,26,"B ","ISM","M1","DO",,7.60000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444732,"BAY707","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",10/31/2017,11:40:00,27.6,,,17,"BP","ISM","M1","DO",,7.70000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444732,"BAY707","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",10/31/2017,11:40:00,27.6,,,1,"M ","ISM","M1","DO",,7.90000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444732,"BAY707","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",10/31/2017,11:40:00,27.6,,,2,"M ","ISM","M1","DO",,7.90000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444732,"BAY707","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",10/31/2017,11:40:00,27.6,,,3,"M ","ISM","M1","DO",,7.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444732,"BAY707","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",10/31/2017,11:40:00,27.6,,,5,"M ","ISM","M1","DO",,7.80000,"MG/L","F01 ",,,,,,38.64618,-76.42127
